test_case,observable,method,noise_level,derivative_order,rmse,eval_time,fit_time,success,implementation,mae,max_error,category
lv_periodic,x1(t),RandomForest_Python,0.01,3,,0.1099014282226562,0.1036369800567627,True,Python,,,
lv_periodic,x1(t),SVR_Python,0.01,0,2.462851833115244,0.5071976184844971,0.0033235549926757,True,Python,,,
lv_periodic,x1(t),SVR_Python,0.01,1,5.661184245819409,0.5071976184844971,0.0033235549926757,True,Python,,,
lv_periodic,x1(t),SVR_Python,0.01,2,19.058389768642364,0.5071976184844971,0.0033235549926757,True,Python,,,
lv_periodic,x1(t),SVR_Python,0.01,3,103.9493686838466,0.5071976184844971,0.0033235549926757,True,Python,,,
lv_periodic,x1(t),Fourier_Python,0.01,0,0.3453210916954341,0.0012843608856201,0.0004754066467285,True,Python,,,
lv_periodic,x1(t),Fourier_Python,0.01,1,2.224325458388548,0.0012843608856201,0.0004754066467285,True,Python,,,
lv_periodic,x1(t),Fourier_Python,0.01,2,13.349936923758868,0.0012843608856201,0.0004754066467285,True,Python,,,
lv_periodic,x1(t),Fourier_Python,0.01,3,92.65277888793736,0.0012843608856201,0.0004754066467285,True,Python,,,
lv_periodic,x1(t),FiniteDiff_Python,0.01,0,0.0389339815922869,0.0004498958587646,0.0003092288970947,True,Python,,,
lv_periodic,x1(t),FiniteDiff_Python,0.01,1,0.4013022314704388,0.0004498958587646,0.0003092288970947,True,Python,,,
lv_periodic,x1(t),FiniteDiff_Python,0.01,2,10.4429599003522,0.0004498958587646,0.0003092288970947,True,Python,,,
lv_periodic,x1(t),FiniteDiff_Python,0.01,3,139.85793203483024,0.0004498958587646,0.0003092288970947,True,Python,,,
lv_periodic,x1(t),AAA_LS_Python,0.01,0,0.0598753057419239,25.254053115844727,20.99971628189087,True,Python,,,
lv_periodic,x1(t),AAA_LS_Python,0.01,1,1.8102263985324196,25.254053115844727,20.99971628189087,True,Python,,,
lv_periodic,x1(t),AAA_LS_Python,0.01,2,11.752725624988887,25.254053115844727,20.99971628189087,True,Python,,,
lv_periodic,x1(t),AAA_LS_Python,0.01,3,54.61883784508306,25.254053115844727,20.99971628189087,True,Python,,,
lv_periodic,x1(t),AAA_FullOpt_Python,0.01,0,0.0706987899830808,21.90991973876953,14.021791696548462,True,Python,,,
lv_periodic,x1(t),AAA_FullOpt_Python,0.01,1,0.4899790871520096,21.90991973876953,14.021791696548462,True,Python,,,
lv_periodic,x1(t),AAA_FullOpt_Python,0.01,2,6.477641366573965,21.90991973876953,14.021791696548462,True,Python,,,
lv_periodic,x1(t),AAA_FullOpt_Python,0.01,3,72.41779798736344,21.90991973876953,14.021791696548462,True,Python,,,
lv_periodic,x1(t),GP_RBF_Iso_Python,0.01,0,0.03502585633696,1.187363624572754,0.3998386859893799,True,Python,,,
lv_periodic,x1(t),GP_RBF_Iso_Python,0.01,1,0.3048142621246452,1.187363624572754,0.3998386859893799,True,Python,,,
lv_periodic,x1(t),GP_RBF_Iso_Python,0.01,2,3.2608593191107333,1.187363624572754,0.3998386859893799,True,Python,,,
lv_periodic,x1(t),GP_RBF_Iso_Python,0.01,3,36.4461315008855,1.187363624572754,0.3998386859893799,True,Python,,,
lv_periodic,x1(t),GP_Matern_1.5_Python,0.01,0,0.0389339813954223,1.4605305194854736,0.4683558940887451,True,Python,,,
lv_periodic,x1(t),GP_Matern_1.5_Python,0.01,1,0.2995885465206461,1.4605305194854736,0.4683558940887451,True,Python,,,
lv_periodic,x1(t),GP_Matern_1.5_Python,0.01,2,10.048611459259616,1.4605305194854736,0.4683558940887451,True,Python,,,
lv_periodic,x1(t),GP_Matern_1.5_Python,0.01,3,143.00452500685574,1.4605305194854736,0.4683558940887451,True,Python,,,
lv_periodic,x1(t),GP_Matern_2.5_Python,0.01,0,0.0358736227246027,1.4655961990356443,0.4730205535888672,True,Python,,,
lv_periodic,x1(t),GP_Matern_2.5_Python,0.01,1,0.3104933032146089,1.4655961990356443,0.4730205535888672,True,Python,,,
lv_periodic,x1(t),GP_Matern_2.5_Python,0.01,2,5.684772221122809,1.4655961990356443,0.4730205535888672,True,Python,,,
lv_periodic,x1(t),GP_Matern_2.5_Python,0.01,3,46.69477326851761,1.4655961990356443,0.4730205535888672,True,Python,,,
lv_periodic,x1(t),GP_Periodic_Python,0.01,0,2.3601002048240907,1.4464571475982666,0.4969789981842041,True,Python,,,
lv_periodic,x1(t),GP_Periodic_Python,0.01,1,5.654203759539048,1.4464571475982666,0.4969789981842041,True,Python,,,
lv_periodic,x1(t),GP_Periodic_Python,0.01,2,19.064438950424183,1.4464571475982666,0.4969789981842041,True,Python,,,
lv_periodic,x1(t),GP_Periodic_Python,0.01,3,103.94759749109394,1.4464571475982666,0.4969789981842041,True,Python,,,
lv_periodic,x2(t),CubicSpline_Python,0.01,0,0.0161921233682337,0.0031404495239257,0.0029375553131103,True,Python,,,
lv_periodic,x2(t),CubicSpline_Python,0.01,1,0.1725483400065652,0.0031404495239257,0.0029375553131103,True,Python,,,
lv_periodic,x2(t),CubicSpline_Python,0.01,2,5.75730998282373,0.0031404495239257,0.0029375553131103,True,Python,,,
lv_periodic,x2(t),CubicSpline_Python,0.01,3,86.13254280720012,0.0031404495239257,0.0029375553131103,True,Python,,,
lv_periodic,x2(t),SmoothingSpline_Python,0.01,0,0.0304549597151583,0.0011506080627441,0.000784158706665,True,Python,,,
lv_periodic,x2(t),SmoothingSpline_Python,0.01,1,0.2379991306781533,0.0011506080627441,0.000784158706665,True,Python,,,
lv_periodic,x2(t),SmoothingSpline_Python,0.01,2,5.017178730973134,0.0011506080627441,0.000784158706665,True,Python,,,
lv_periodic,x2(t),SmoothingSpline_Python,0.01,3,71.16769218393011,0.0011506080627441,0.000784158706665,True,Python,,,
lv_periodic,x2(t),RBF_ThinPlate_Python,0.01,0,0.0161921233682158,0.0006821155548095,0.0003960132598876,True,Python,,,
lv_periodic,x2(t),RBF_Multiquadric_Python,0.01,0,0.0161921355944512,0.0003688335418701,0.0002510547637939,True,Python,,,
lv_periodic,x2(t),GP_RBF_Python,0.01,0,0.0143554334396977,1.157681226730347,0.3848414421081543,True,Python,,,
lv_periodic,x2(t),GP_RBF_Python,0.01,1,0.1490015577706279,1.157681226730347,0.3848414421081543,True,Python,,,
lv_periodic,x2(t),GP_RBF_Python,0.01,2,2.2711997421458685,1.157681226730347,0.3848414421081543,True,Python,,,
lv_periodic,x2(t),GP_RBF_Python,0.01,3,25.444196851484723,1.157681226730347,0.3848414421081543,True,Python,,,
lv_periodic,x2(t),GP_Matern_Python,0.01,0,0.0161921212395909,1.2347149848937988,0.3886017799377441,True,Python,,,
lv_periodic,x2(t),GP_Matern_Python,0.01,1,0.2096902785167796,1.2347149848937988,0.3886017799377441,True,Python,,,
lv_periodic,x2(t),GP_Matern_Python,0.01,2,5.988545796223407,1.2347149848937988,0.3886017799377441,True,Python,,,
lv_periodic,x2(t),GP_Matern_Python,0.01,3,92.54817037068784,1.2347149848937988,0.3886017799377441,True,Python,,,
lv_periodic,x2(t),Chebyshev_Python,0.01,0,0.5909309518218008,0.0008707046508789,0.0004162788391113,True,Python,,,
lv_periodic,x2(t),Chebyshev_Python,0.01,1,2.594312211776544,0.0008707046508789,0.0004162788391113,True,Python,,,
lv_periodic,x2(t),Chebyshev_Python,0.01,2,14.619187289680127,0.0008707046508789,0.0004162788391113,True,Python,,,
lv_periodic,x2(t),Chebyshev_Python,0.01,3,111.48871466207932,0.0008707046508789,0.0004162788391113,True,Python,,,
lv_periodic,x2(t),Polynomial_Python,0.01,0,1.3053487906730017,0.2761211395263672,0.0036928653717041,True,Python,,,
lv_periodic,x2(t),Polynomial_Python,0.01,1,3.741026969929824,0.2761211395263672,0.0036928653717041,True,Python,,,
lv_periodic,x2(t),Polynomial_Python,0.01,2,,0.2761211395263672,0.0036928653717041,True,Python,,,
lv_periodic,x2(t),Polynomial_Python,0.01,3,,0.2761211395263672,0.0036928653717041,True,Python,,,
lv_periodic,x2(t),SavitzkyGolay_Python,0.01,0,0.6992220528721053,0.0012035369873046,0.0010721683502197,True,Python,,,
lv_periodic,x2(t),SavitzkyGolay_Python,0.01,1,2.9420099087438767,0.0012035369873046,0.0010721683502197,True,Python,,,
lv_periodic,x2(t),SavitzkyGolay_Python,0.01,2,14.913315060675052,0.0012035369873046,0.0010721683502197,True,Python,,,
lv_periodic,x2(t),SavitzkyGolay_Python,0.01,3,87.65117205132212,0.0012035369873046,0.0010721683502197,True,Python,,,
lv_periodic,x2(t),Butterworth_Python,0.01,0,1.4836954777883924,0.0008208751678466,0.0006632804870605,True,Python,,,
lv_periodic,x2(t),Butterworth_Python,0.01,1,3.714939187719687,0.0008208751678466,0.0006632804870605,True,Python,,,
lv_periodic,x2(t),Butterworth_Python,0.01,2,14.5995457444087,0.0008208751678466,0.0006632804870605,True,Python,,,
lv_periodic,x2(t),Butterworth_Python,0.01,3,84.1116918685408,0.0008208751678466,0.0006632804870605,True,Python,,,
lv_periodic,x2(t),RandomForest_Python,0.01,0,0.1369318002726942,0.1112432479858398,0.1054368019104003,True,Python,,,
lv_periodic,x2(t),RandomForest_Python,0.01,1,,0.1112432479858398,0.1054368019104003,True,Python,,,
lv_periodic,x2(t),RandomForest_Python,0.01,2,,0.1112432479858398,0.1054368019104003,True,Python,,,
lv_periodic,x2(t),RandomForest_Python,0.01,3,,0.1112432479858398,0.1054368019104003,True,Python,,,
lv_periodic,x2(t),SVR_Python,0.01,0,1.6437216482006023,0.510932207107544,0.0163097381591796,True,Python,,,
lv_periodic,x2(t),SVR_Python,0.01,1,3.711793030266069,0.510932207107544,0.0163097381591796,True,Python,,,
lv_periodic,x2(t),SVR_Python,0.01,2,14.598912532446562,0.510932207107544,0.0163097381591796,True,Python,,,
lv_periodic,x2(t),SVR_Python,0.01,3,84.11033625413054,0.510932207107544,0.0163097381591796,True,Python,,,
lv_periodic,x2(t),Fourier_Python,0.01,0,0.4240556273944156,0.0012955665588378,0.0004632472991943,True,Python,,,
lv_periodic,x2(t),Fourier_Python,0.01,1,2.0792016719226107,0.0012955665588378,0.0004632472991943,True,Python,,,
lv_periodic,x2(t),Fourier_Python,0.01,2,11.50479264558512,0.0012955665588378,0.0004632472991943,True,Python,,,
lv_periodic,x2(t),Fourier_Python,0.01,3,79.67054129074607,0.0012955665588378,0.0004632472991943,True,Python,,,
lv_periodic,x2(t),FiniteDiff_Python,0.01,0,0.0161921233682337,0.0005414485931396,0.0003869533538818,True,Python,,,
lv_periodic,x2(t),FiniteDiff_Python,0.01,1,0.1725483400065652,0.0005414485931396,0.0003869533538818,True,Python,,,
lv_periodic,x2(t),FiniteDiff_Python,0.01,2,5.75730998282373,0.0005414485931396,0.0003869533538818,True,Python,,,
lv_periodic,x2(t),FiniteDiff_Python,0.01,3,86.13254280720012,0.0005414485931396,0.0003869533538818,True,Python,,,
lv_periodic,x2(t),AAA_LS_Python,0.01,0,0.0453170625041168,34.921366930007935,30.716517448425293,True,Python,,,
lv_periodic,x2(t),AAA_LS_Python,0.01,1,1.2814873010088743,34.921366930007935,30.716517448425293,True,Python,,,
lv_periodic,x2(t),AAA_LS_Python,0.01,2,10.385600980119117,34.921366930007935,30.716517448425293,True,Python,,,
lv_periodic,x2(t),AAA_LS_Python,0.01,3,51.05036843534239,34.921366930007935,30.716517448425293,True,Python,,,
lv_periodic,x2(t),AAA_FullOpt_Python,0.01,0,0.0459006320176982,25.65165638923645,12.828692436218262,True,Python,,,
lv_periodic,x2(t),AAA_FullOpt_Python,0.01,1,0.3154076052006626,25.65165638923645,12.828692436218262,True,Python,,,
lv_periodic,x2(t),AAA_FullOpt_Python,0.01,2,2.9577699609933266,25.65165638923645,12.828692436218262,True,Python,,,
lv_periodic,x2(t),AAA_FullOpt_Python,0.01,3,32.18659325221768,25.65165638923645,12.828692436218262,True,Python,,,
lv_periodic,x2(t),GP_RBF_Iso_Python,0.01,0,0.0143554334396977,1.257631778717041,0.4321575164794922,True,Python,,,
lv_periodic,x2(t),GP_RBF_Iso_Python,0.01,1,0.1490015577706279,1.257631778717041,0.4321575164794922,True,Python,,,
lv_periodic,x2(t),GP_RBF_Iso_Python,0.01,2,2.2711997421458685,1.257631778717041,0.4321575164794922,True,Python,,,
lv_periodic,x2(t),GP_RBF_Iso_Python,0.01,3,25.444196851484723,1.257631778717041,0.4321575164794922,True,Python,,,
lv_periodic,x2(t),GP_Matern_1.5_Python,0.01,0,0.0161921212395909,1.3223450183868408,0.4609348773956299,True,Python,,,
lv_periodic,x2(t),GP_Matern_1.5_Python,0.01,1,0.2096902785167796,1.3223450183868408,0.4609348773956299,True,Python,,,
lv_periodic,x2(t),GP_Matern_1.5_Python,0.01,2,5.988545796223407,1.3223450183868408,0.4609348773956299,True,Python,,,
lv_periodic,x2(t),GP_Matern_1.5_Python,0.01,3,92.54817037068784,1.3223450183868408,0.4609348773956299,True,Python,,,
lv_periodic,x2(t),GP_Matern_2.5_Python,0.01,0,0.0161921231700043,1.4398314952850342,0.4876701831817627,True,Python,,,
lv_periodic,x2(t),GP_Matern_2.5_Python,0.01,1,0.1559946670210474,1.4398314952850342,0.4876701831817627,True,Python,,,
lv_periodic,x2(t),GP_Matern_2.5_Python,0.01,2,3.895444290686603,1.4398314952850342,0.4876701831817627,True,Python,,,
lv_periodic,x2(t),GP_Matern_2.5_Python,0.01,3,27.668545609062107,1.4398314952850342,0.4876701831817627,True,Python,,,
lv_periodic,x2(t),GP_Periodic_Python,0.01,0,1.471491769063158,1.4358456134796145,0.4835481643676758,True,Python,,,
lv_periodic,x2(t),GP_Periodic_Python,0.01,1,3.5144549339319777,1.4358456134796145,0.4835481643676758,True,Python,,,
lv_periodic,x2(t),GP_Periodic_Python,0.01,2,12.6933953374521,1.4358456134796145,0.4835481643676758,True,Python,,,
lv_periodic,x2(t),GP_Periodic_Python,0.01,3,73.84953002547125,1.4358456134796145,0.4835481643676758,True,Python,,,
lv_periodic,x1(t),CubicSpline_Python,0.05,0,0.2132598282841033,0.0021700859069824,0.0004942417144775,True,Python,,,
lv_periodic,x1(t),CubicSpline_Python,0.05,1,1.7579632634622224,0.0021700859069824,0.0004942417144775,True,Python,,,
lv_periodic,x1(t),CubicSpline_Python,0.05,2,55.41159752895579,0.0021700859069824,0.0004942417144775,True,Python,,,
lv_periodic,x1(t),CubicSpline_Python,0.05,3,698.105615997258,0.0021700859069824,0.0004942417144775,True,Python,,,
lv_periodic,x1(t),SmoothingSpline_Python,0.05,0,0.2087160080137219,0.0012896060943603,0.0010559558868408,True,Python,,,
lv_periodic,x1(t),SmoothingSpline_Python,0.05,1,2.222300185338457,0.0012896060943603,0.0010559558868408,True,Python,,,
lv_periodic,x1(t),SmoothingSpline_Python,0.05,2,55.88641284459082,0.0012896060943603,0.0010559558868408,True,Python,,,
lv_periodic,x1(t),SmoothingSpline_Python,0.05,3,672.5518626502028,0.0012896060943603,0.0010559558868408,True,Python,,,
lv_periodic,x1(t),RBF_ThinPlate_Python,0.05,0,0.2132598282844468,0.0005156993865966,0.0003077983856201,True,Python,,,
lv_periodic,x1(t),RBF_Multiquadric_Python,0.05,0,0.2132596255742444,0.0003156661987304,0.0002048015594482,True,Python,,,
lv_periodic,x1(t),GP_RBF_Python,0.05,0,0.1514751095083208,1.2189936637878418,0.3903543949127197,True,Python,,,
lv_periodic,x1(t),GP_RBF_Python,0.05,1,0.8560909191334949,1.2189936637878418,0.3903543949127197,True,Python,,,
lv_periodic,x1(t),GP_RBF_Python,0.05,2,7.222673484848504,1.2189936637878418,0.3903543949127197,True,Python,,,
lv_periodic,x1(t),GP_RBF_Python,0.05,3,63.84524809213597,1.2189936637878418,0.3903543949127197,True,Python,,,
lv_periodic,x1(t),GP_Matern_Python,0.05,0,0.1690767883382476,1.2664391994476318,0.4047632217407226,True,Python,,,
lv_periodic,x1(t),GP_Matern_Python,0.05,1,1.124095309595289,1.2664391994476318,0.4047632217407226,True,Python,,,
lv_periodic,x1(t),GP_Matern_Python,0.05,2,24.694019550627647,1.2664391994476318,0.4047632217407226,True,Python,,,
lv_periodic,x1(t),GP_Matern_Python,0.05,3,304.6717725560247,1.2664391994476318,0.4047632217407226,True,Python,,,
lv_periodic,x1(t),Chebyshev_Python,0.05,0,0.8577431148812245,0.0010664463043212,0.0005397796630859,True,Python,,,
lv_periodic,x1(t),Chebyshev_Python,0.05,1,5.129658003903072,0.0010664463043212,0.0005397796630859,True,Python,,,
lv_periodic,x1(t),Chebyshev_Python,0.05,2,42.32755044346992,0.0010664463043212,0.0005397796630859,True,Python,,,
lv_periodic,x1(t),Chebyshev_Python,0.05,3,238.41597692476287,0.0010664463043212,0.0005397796630859,True,Python,,,
lv_periodic,x1(t),Polynomial_Python,0.05,0,2.2439358804545715,0.27236008644104,0.0039677619934082,True,Python,,,
lv_periodic,x1(t),Polynomial_Python,0.05,1,5.586569851132646,0.27236008644104,0.0039677619934082,True,Python,,,
lv_periodic,x1(t),Polynomial_Python,0.05,2,,0.27236008644104,0.0039677619934082,True,Python,,,
lv_periodic,x1(t),Polynomial_Python,0.05,3,,0.27236008644104,0.0039677619934082,True,Python,,,
lv_periodic,x1(t),SavitzkyGolay_Python,0.05,0,1.0514134062047402,0.0020112991333007,0.0018658638000488,True,Python,,,
lv_periodic,x1(t),SavitzkyGolay_Python,0.05,1,4.243923224576896,0.0020112991333007,0.0018658638000488,True,Python,,,
lv_periodic,x1(t),SavitzkyGolay_Python,0.05,2,19.26267867873853,0.0020112991333007,0.0018658638000488,True,Python,,,
lv_periodic,x1(t),SavitzkyGolay_Python,0.05,3,111.69876056284266,0.0020112991333007,0.0018658638000488,True,Python,,,
lv_periodic,x1(t),Butterworth_Python,0.05,0,2.4444115881266164,0.000800609588623,0.0006871223449707,True,Python,,,
lv_periodic,x1(t),Butterworth_Python,0.05,1,5.647473008451622,0.000800609588623,0.0006871223449707,True,Python,,,
lv_periodic,x1(t),Butterworth_Python,0.05,2,19.06386853957451,0.000800609588623,0.0006871223449707,True,Python,,,
lv_periodic,x1(t),Butterworth_Python,0.05,3,103.94683043153982,0.000800609588623,0.0006871223449707,True,Python,,,
lv_periodic,x1(t),RandomForest_Python,0.05,0,0.2657960841119852,0.1138677597045898,0.1076843738555908,True,Python,,,
lv_periodic,x1(t),RandomForest_Python,0.05,1,,0.1138677597045898,0.1076843738555908,True,Python,,,
lv_periodic,x1(t),RandomForest_Python,0.05,2,,0.1138677597045898,0.1076843738555908,True,Python,,,
lv_periodic,x1(t),RandomForest_Python,0.05,3,,0.1138677597045898,0.1076843738555908,True,Python,,,
lv_periodic,x1(t),SVR_Python,0.05,0,2.425912705659226,0.534069299697876,0.0164055824279785,True,Python,,,
lv_periodic,x1(t),SVR_Python,0.05,1,5.664323301560689,0.534069299697876,0.0164055824279785,True,Python,,,
lv_periodic,x1(t),SVR_Python,0.05,2,19.058529585834545,0.534069299697876,0.0164055824279785,True,Python,,,
lv_periodic,x1(t),SVR_Python,0.05,3,103.94953269426564,0.534069299697876,0.0164055824279785,True,Python,,,
lv_periodic,x1(t),Fourier_Python,0.05,0,0.3638690579149934,0.0018310546875,0.000946044921875,True,Python,,,
lv_periodic,x1(t),Fourier_Python,0.05,1,2.248567082126775,0.0018310546875,0.000946044921875,True,Python,,,
lv_periodic,x1(t),Fourier_Python,0.05,2,13.386468816820742,0.0018310546875,0.000946044921875,True,Python,,,
lv_periodic,x1(t),Fourier_Python,0.05,3,92.57830628881536,0.0018310546875,0.000946044921875,True,Python,,,
lv_periodic,x1(t),FiniteDiff_Python,0.05,0,0.2132598282841033,0.0004785060882568,0.0003304481506347,True,Python,,,
lv_periodic,x1(t),FiniteDiff_Python,0.05,1,1.7579632634622224,0.0004785060882568,0.0003304481506347,True,Python,,,
lv_periodic,x1(t),FiniteDiff_Python,0.05,2,55.41159752895579,0.0004785060882568,0.0003304481506347,True,Python,,,
lv_periodic,x1(t),FiniteDiff_Python,0.05,3,698.105615997258,0.0004785060882568,0.0003304481506347,True,Python,,,
lv_periodic,x1(t),AAA_LS_Python,0.05,0,0.1750576256164516,38.56383800506592,28.771116971969604,True,Python,,,
lv_periodic,x1(t),AAA_LS_Python,0.05,1,2.5017817565203893,38.56383800506592,28.771116971969604,True,Python,,,
lv_periodic,x1(t),AAA_LS_Python,0.05,2,11.763680554166967,38.56383800506592,28.771116971969604,True,Python,,,
lv_periodic,x1(t),AAA_LS_Python,0.05,3,82.99489829651468,38.56383800506592,28.771116971969604,True,Python,,,
lv_periodic,x1(t),AAA_FullOpt_Python,0.05,0,0.1746086697205288,23.109017610549927,14.81253170967102,True,Python,,,
lv_periodic,x1(t),AAA_FullOpt_Python,0.05,1,1.005730250030421,23.109017610549927,14.81253170967102,True,Python,,,
lv_periodic,x1(t),AAA_FullOpt_Python,0.05,2,8.751789265924387,23.109017610549927,14.81253170967102,True,Python,,,
lv_periodic,x1(t),AAA_FullOpt_Python,0.05,3,63.09072325826272,23.109017610549927,14.81253170967102,True,Python,,,
lv_periodic,x1(t),GP_RBF_Iso_Python,0.05,0,0.1514751095083208,1.1366145610809326,0.3727612495422363,True,Python,,,
lv_periodic,x1(t),GP_RBF_Iso_Python,0.05,1,0.8560909191334949,1.1366145610809326,0.3727612495422363,True,Python,,,
lv_periodic,x1(t),GP_RBF_Iso_Python,0.05,2,7.222673484848504,1.1366145610809326,0.3727612495422363,True,Python,,,
lv_periodic,x1(t),GP_RBF_Iso_Python,0.05,3,63.84524809213597,1.1366145610809326,0.3727612495422363,True,Python,,,
lv_periodic,x1(t),GP_Matern_1.5_Python,0.05,0,0.1690767883382476,1.2351853847503662,0.394092321395874,True,Python,,,
lv_periodic,x1(t),GP_Matern_1.5_Python,0.05,1,1.124095309595289,1.2351853847503662,0.394092321395874,True,Python,,,
